Name,Company,Address,Postal,City,State,Country,Latitude,Longitude,HUC12,HUC12_Name
QTS South Dallas DC2,QTS Data Centers,303 Mason Rd,75146,Lancaster,Texas,USA,32.5872452,-96.696468,120301050203,Prairie Creek-Trinity River
Psychz Dallas,Psychz Networks,1515 Roundtable Dr,75457,Dallas,Texas,USA,32.8379432,-96.8784225,120301050101,Turtle Creek
QTS South Dallas DC3,QTS Data Centers,303 Mason Rd,75146,Lancaster,Texas,USA,32.5872452,-96.696468,120301050203,Prairie Creek-Trinity River
CleanArc Dallas Campus,CleanArc Data Centers,within along the Stemmons Corridor,75207,Dallas,Texas,USA,32.80277088724088,-96.83171006420558,120301050101,Turtle Creek
Cisco Richardson Data Center,Cisco Systems,2300 E President George Bush Hwy,75082,Richardson,Texas,USA,32.9999273,-96.6789036,120301060406,Brown Branch-Rowlett Creek
QTS South Dallas DC1,QTS Data Centers,303 Mason Rd,75146,Lancaster,Texas,USA,32.5872327,-96.6964684,120301050203,Prairie Creek-Trinity River
Prometheus TX-1,Prometheus Hyperscale,6998 Farm to Market 987,75160,Terrell,Texas,USA,32.6726502,-96.3460077,120301070107,Little Brushy Creek-Kings Creek
Equinix DA12-1,Equinix,1550 W Mockingbird Ln,75235,Dallas,Texas,USA,32.8203271,-96.858683,120301050101,Turtle Creek
Project Labrador,Unknown Company,1401 Greene Road,75146,Lancaster,Texas,USA,32.599449,-96.73018499999999,120301050202,Deep Branch-Tenmile Creek
CyrusOne DFW7 - Fort Worth,CyrusOne Data Centers,Asphalt Dr,76179,Fort Worth,Texas,USA,32.9017657,-97.3939398,120301020503,Whites Branch-Big Fossil Creek
365 Data Centers - Dallas,365 Data Centers,2323 Bryan St.,75201,Dallas,Texas,USA,32.7872116,-96.7942191,120301050101,Turtle Creek
Edged Dallas-Fort Worth DFW02,Edged Energy,I-20 & Chapin School Rd,76126,Fort Worth,Texas,USA,32.68903841846499,-97.49416204553091,120301020306,Marys Creek
PowerHouse Grand Prairie,PowerHouse Data Centers,881 Miller Rd,76065,Midlothian,Texas,USA,32.4763418,-97.0690926,120301020602,Soap Creek
LightEdge - Dallas,LightEdge,2501 State Hwy 121,75067,Lewisville,Texas,USA,32.99997937812719,-96.99752381742981,120301040307,Cottonwood Branch-Denton Creek
Mobius Partners - Farmers Branch,Mobius Partners,4215 N. Beltwood Pkwy,75244,Farmers Branch,Texas,USA,32.94838238646067,-96.83694771432783,120301031005,Farmers Branch-Elm Fork Trinity River
Yondr Lancaster,Yondr Group,"within Lancaster, south of Dallas",TBA,Lancaster,Texas,USA,32.59021987548144,-96.83828908465728,120301050201,Headwaters Tenmile Creek
Compass Red Oak - 300 Houston School Rd,Compass Datacenters,300 Houston School Rd,75154,Red Oak,Texas,USA,32.536167,-96.805092,120301050305,Middle Red Oak Creek
Windstream Dallas,Windstream,600 N Pearl St,75201,Dallas,Texas,USA,32.7873435,-96.79532870000001,120301050101,Turtle Creek
DataBank DFW12 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,Texas,USA,32.539461,-96.736368,120301050305,Middle Red Oak Creek
Meta Fort Worth Data Center,Meta,4500 Like Way,76177,Fort Worth,Texas,USA,32.9861457,-97.254508,120301040305,Marshall Branch-Grapevine Lake
4099 Hereford Street,Frasier Cole,4099 Hereford St,76043,Glen Rose,Texas,USA,32.2681019,-97.79886809999999,120602020111,Bowden Branch-Paluxy River
Project Annie,Soluna Computing,within Tyson Nick Solar Project,75460,Paris,Texas,USA,33.64728136711334,-95.61358402834004,111403010307,Auds Creek
Equinix DA12 Campus,Equinix,1550 W Mockingbird Ln,75235,Dallas,Texas,USA,32.8209856,-96.8586651,120301050101,Turtle Creek
Edged Dallas-Fort Worth DFW01 Campus,Edged Energy,505 N Wildwood Dr,75061,Irving,Texas,USA,32.81716987736483,-96.9187574324709,120301031007,Bachman Branch-Elm Fork Trinity River
DataBank DFW11 - Red Oak,DataBank,Batchler Rd & Stainback Rd,75154,Red Oak,Texas,USA,32.537376,-96.735999,120301050305,Middle Red Oak Creek
Lumen Dallas,Lumen,3180 Irving Blvd.,75247,Dallas,Texas,USA,32.80786,-96.868027,120301050101,Turtle Creek
Lumen Fort Worth 2,Lumen,1101 E 9th St,76102,Fort Worth,Texas,USA,32.7554722,-97.3215952,120301020501,Marine Creek-West Fork Trinity River
PowerHouse Irving Campus,PowerHouse Data Centers,111 Customer Way,75039,Irving,Texas,USA,32.8882476,-96.9400366,120301031006,Cottonwood Branch-Hackberry Creek
Lunavi Dallas,Lunavi,"1950 North Stemmons, Fwy",75207,Dallas,Texas,USA,32.8009267,-96.8195058,120301050101,Turtle Creek
LOGIX Fort Worth,LOGIX FIBER NETWORKS,307-309 West 7th St,76102,Fort Worth,Texas,USA,32.7516829,-97.3319447,120301020501,Marine Creek-West Fork Trinity River
LOGIX Dallas #2,LOGIX FIBER NETWORKS,2914 Taylor Street,75226,Dallas,Texas,USA,32.781369,-96.780859,120301050101,Turtle Creek
LOGIX Dallas #1,LOGIX FIBER NETWORKS,2323 Bryan St,75201,Dallas,Texas,USA,32.786935,-96.794059,120301050101,Turtle Creek
608 Young Street,Unknown Company,608 Young St,75202,Dallas,Texas,USA,32.7755036,-96.8056587,120301050101,Turtle Creek
Eonix Communications Dallas,Eonix Communications Inc,1515 Round Table Drive,75207,Dallas,Texas,USA,32.88311910874472,-96.89855575561523,120301031007,Bachman Branch-Elm Fork Trinity River
ATOS Dallas Data Center,Atos Group,2323 Bryan Street,75201,Dallas,Texas,USA,32.7872467,-96.7941751,120301050101,Turtle Creek
Black Mountain Fort Worth,Black Mountain,7600-7780 Forest Hill Dr & LonStephenson Rd,76140,Forest Hill,Texas,USA,32.64175079711845,-97.26438316478874,120301020403,Village Creek-Lake Arlington
NocRoom Dallas Colocation and VPS,NocRoom Miami Colocation VPS,33004 Irving Blvd,75247,Dallas,Texas,USA,32.8089841,-96.8741868,120301050101,Turtle Creek
TPx Dallas Data Center,TPx Communications,717 N Harwood St,75201,Dallas,Texas,USA,32.7856117,-96.7981774,120301050101,Turtle Creek
Synoptek - Dallas Data Center,Synoptek,2323 Bryan Street,75201,Dallas,Texas,USA,32.786935,-96.794059,120301050101,Turtle Creek
CyrusOne DFW - Fairfield,CyrusOne Data Centers,within land next to the Freestone Energy Ctr,75840,Fairfield,Texas,USA,31.8265869,-96.13491859999999,120302010107,Pin Oak Creek-Cottonwood Creek
IBM DAL01,IBM,1950 N. Stemmons Freeway,75207,Dallas,Texas,USA,32.8009575,-96.819492,120301050101,Turtle Creek
IBM DAL07,IBM,1700 Summit Ave,75074,Plano,Texas,USA,33.0088967,-96.6891215,120301060406,Brown Branch-Rowlett Creek
IBM DAL02/06,IBM,1333 North Stemmons Freeway,75207,Dallas,Texas,USA,32.7915195,-96.8154131,120301050101,Turtle Creek
ACS Fort Worth Campus,Grupo ACS,10059-10197 Hicks Field Rd,76179,Fort Worth,Texas,USA,32.907982,-97.396011,120301020503,Whites Branch-Big Fossil Creek
PowerHouse Irving - Building B,PowerHouse Data Centers,111 Customer Way,75039,Irving,Texas,USA,32.888069,-96.939188,120301031006,Cottonwood Branch-Hackberry Creek
PowerHouse Irving - Building C,PowerHouse Data Centers,111 Customer Way,75039,Irving,Texas,USA,32.88885,-96.940325,120301031006,Cottonwood Branch-Hackberry Creek
PowerHouse Irving - Building A,PowerHouse Data Centers,111 Customer Way,75039,Irving,Texas,USA,32.887649,-96.937772,120301031006,Cottonwood Branch-Hackberry Creek
Lumen Dallas,Lumen,1150 Regal Row,75247,Dallas,Texas,USA,32.828458,-96.884579,120301050101,Turtle Creek
IBM DAL04,IBM,400 Akard St,75202,Dallas,Texas,USA,32.7782978,-96.7984238,120301050101,Turtle Creek
STACK Infrastructure,STACK INFRASTRUCTURE,1950 N Stemmons Freeway,75207,Dallas,Texas,USA,32.799962,-96.820615,120301050101,Turtle Creek
QTS Irving DC5,QTS Data Centers,6300 Longhorn Drive,75063,Irving,Texas,USA,32.896374,-96.980071,120301031006,Cottonwood Branch-Hackberry Creek
QTS Irving DC6,QTS Data Centers,6300 Longhorn Drive,75063,Irving,Texas,USA,32.896374,-96.980071,120301031006,Cottonwood Branch-Hackberry Creek
CyrusOne DFW5 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,75013,Allen,Texas,USA,33.14249021497797,-96.66009298846346,120301060207,Lower Wilson Creek
Lumen Dallas 4,Lumen,400 S Akrad,75202,Dallas,Texas,USA,32.7782405,-96.7985227,120301050101,Turtle Creek
ACS Fort Worth - Building A,Grupo ACS,10121 Hicks Field Rd,76179,Fort Worth,Texas,USA,32.909763,-97.398128,120301020503,Whites Branch-Big Fossil Creek
Lumen Dallas 3,Lumen,1201 Main Street,75202,Dallas,Texas,USA,32.780415,-96.8021324,120301050101,Turtle Creek
ACS Fort Worth - Building D,Grupo ACS,1645 Hicks Field Rd E,76179,Fort Worth,Texas,USA,32.90761,-97.394428,120301020503,Whites Branch-Big Fossil Creek
Lumen Fort Worth 1,Lumen,1601 Jones Street,76102,Fort Worth,Texas,USA,32.7485593,-97.3240657,120301020501,Marine Creek-West Fork Trinity River
ACS Fort Worth - Building C,Grupo ACS,Hillwood Blvd,76179,Fort Worth,Texas,USA,32.906238,-97.397555,120301020503,Whites Branch-Big Fossil Creek
IBM DAL05,IBM,4849 Alpha Rd,75244,Dallas,Texas,USA,32.9339411,-96.8279494,120301031005,Farmers Branch-Elm Fork Trinity River
ACS Fort Worth - Building B,Grupo ACS,10100 Hicks Field Rd,76179,Fort Worth,Texas,USA,32.907508,-97.397576,120301020503,Whites Branch-Big Fossil Creek
CyrusOne DFW4 - Allen,CyrusOne Data Centers,2300 Chelsea Boulevard,75013,Allen,Texas,USA,33.14063612668215,-96.65960742411949,120301060207,Lower Wilson Creek
ACS Fort Worth - Building E,Grupo ACS,Hillwood Blvd,76179,Fort Worth,Texas,USA,32.906384,-97.394432,120301020503,Whites Branch-Big Fossil Creek
Lumen Dallas 2,Lumen,1950 Stemmons Freeway,75207,Dallas,Texas,USA,32.8003398,-96.8194987,120301050101,Turtle Creek
Data Canopy - Dallas,Data Canopy,1807 Ross Avenue,75201,Dallas,Texas,USA,32.7860954,-96.8005158,120301050101,Turtle Creek
Cipher Stingray,Cipher Mining Technologies Inc.,Southwest 9001,79714,Andrews,Texas,USA,32.37483129530126,-102.9887929268007,130700070601,Freund Oil Field-Jumbo Hill
Cipher Black Pearl,Cipher Mining Technologies Inc.,11786 Co Rd 209,79789,Wink,Texas,USA,31.68868617666143,-103.0696710305582,130700071102,City of Monahans-Ozark Lake
"SANG-TX (San Angelo, Texas)",Cloudnium LLC.,2701 S Johnson St.,76904,San Angelo,Texas,USA,31.4314439,-100.4637862,120901020509,Red Arroyo-South Concho River
Skybox San Angelo,Skybox Datacenters,North US Highway 67,76905,San Angelo,Texas,USA,31.52774610346321,-100.3333091557295,120901050202,Red Creek
Project Dorothy I,Soluna Computing,9985 Co Rd F,79257,Silverton,Texas,USA,34.39229078649425,-101.3175910195598,111301030102,111301030102
Cipher Alborz,Cipher Mining Technologies Inc.,Farm to Market Road 168,79042,Happy,Texas,USA,34.7867144,-102.0738511,111201030201,Town of Happy-Happy Draw
Duos Edge AI - Pampa,"Duos Edge AI, Inc.","Pampa Energy Center, 8201 Fm 2300",79065,Pampa,Texas,USA,35.48545803608185,-101.0440170288363,110901060601,Lake McConnell-Red Deer Lake
Duos Edge AI - Amarillo,"Duos Edge AI, Inc.",810-814 S Tyler St,79101,Amarillo,Texas,USA,35.2050888,-101.8391723,110901050402,Upper East Amarillo Creek
Project Matador Campus,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.288901,-101.575034,111203010104,Sevenmile Basin
Duos Edge AI - Hereford EDC,"Duos Edge AI, Inc.",601 N 25 Mile Ave,79045,Hereford,Texas,USA,34.83733,-102.4067377,111201010507,Hereford Municipal Airport-Tierra Blanca Creek
Duos Edge AI - Amarillo EDC,"Duos Edge AI, Inc.",5800 Bell St,79109,Amarillo,Texas,USA,35.1482831,-101.9043889,111201030101,Paramount Terrace School-City of Amarillo
Lumen Amarillo 1,Lumen,512 SE 8th Avenue,79101,Amarillo,Texas,USA,35.237693,-101.6789,111203010102,McGee Lake
Project Matador D2,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.275705,-101.596066,111203010102,McGee Lake
Project Matador D1,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.285828,-101.60094,111203010102,McGee Lake
Project Matador D5,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.288739,-101.589011,111203010104,Sevenmile Basin
Project Matador D7,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.306863,-101.526688,111203010103,Pantex Lake
Project Matador D3,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.280013,-101.579082,111203010104,Sevenmile Basin
Project Matador D6,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.281826,-101.614929,111203010102,McGee Lake
Project Matador D4,Fermi America,US Highway 60 & FM2373,79068,Panhandle,Texas,USA,35.284958,-101.558668,111203010104,Sevenmile Basin
Lumen Corpus Christi 1,Lumen,4901 Westway Drive,78408,Corpus Christi,Texas,USA,27.792787,-97.451537,121102020107,Tule Lake
MDC McAllen - MCA2,MDC Data Centers,422 S 11th St,78501,McAllen,Texas,USA,26.1993898,-98.2321541,121102080100,Llano Grande Lake-Arroyo Colorado
MDC McAllen - MCA1,MDC Data Centers,200 South 10th Street,78501,McAllen,Texas,USA,26.201943,-98.231452,121102080100,Llano Grande Lake-Arroyo Colorado
T-Mobile McAllen,"T-Mobile US, Inc.",1400 E Upas Ave,78501,McAllen,Texas,USA,26.2187914,-98.2018495,121102080300,Upper Pilot Channel-Laguna Madre
Chase Tower McAllen,1547 Critical Systems Realty,200 S 10th St,78501,McAllen,Texas,USA,26.201943,-98.230332,121102080100,Llano Grande Lake-Arroyo Colorado
Lumen McAllen 1,Lumen,906 Beech Avenue,78505,McAllen,Texas,USA,26.204993,-98.229103,121102080100,Llano Grande Lake-Arroyo Colorado
Eneus Energy - Harlingen,Eneus Energy,Gomez Rd & FM 509,78550,Harlingen,Texas,USA,26.23109233910582,-97.62515410447861,121102080700,Line V Canal-Arroyo Colorado
Project Ellen,Soluna Computing,within Palmas Altas Wind Farm,78583,Rio Hondo,Texas,USA,26.29804703683716,-97.48298488465463,121102080800,Laguna Atascosa-Frontal Laguna Madre
Lumen Harlingen 2,Lumen,514 E Monroe Ave,78550,Harlingen,Texas,USA,26.19349,-97.690697,121102080700,Line V Canal-Arroyo Colorado
Lumen Harlingen 1,Lumen,505 E. Monroe,78550,Harlingen,Texas,USA,26.194077,-97.690899,121102080700,Line V Canal-Arroyo Colorado
Core Scientific Pecos,Core Scientific,1939 Farm to Market 2119,79772,Pecos,Texas,USA,31.5417384,-103.818692,130700010701,Mcllvain Draw
IONIC Digital Cedarvale,IONIC Digital,3013 Ranch Rd 516,79719,Barstow,Texas,USA,31.51392651890923,-103.4486364170161,130700010904,Lateral Number One-Pecos River
Project Lufkin,Amp Z,Peoples St,75901,Lufkin,Texas,USA,31.35769902850664,-94.6767287905388,120200050104,Mill Creek-Paper Mill Creek
Crusoe Snyder,Crusoe Cloud,9301 Camp Springs Rd,79526,Hermleigh,Texas,USA,32.74561393667392,-100.757382712861,120500040703,Middle Rough Creek
Stargate Abilene (Crusoe Abilene Campus),Crusoe Cloud,5502 Spinks Rd,79601,Abilene,Texas,USA,32.505085,-99.779704,120601020711,Cat Claw Creek-Elm Creek
THM1A Data Center,Unknown Company,Bean Road,79533,Lueders,Texas,USA,32.981696,-99.5757977,120601030306,Outlet California Creek
Duos Edge AI - Abilene EDC,"Duos Edge AI, Inc.",1850 Texas State Highway 351,79601,Abilene,Texas,USA,32.480975,-99.6936064,120601020710,Lower Cedar Creek
Crusoe Abilene - Building 6,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.504135,-99.778841,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 3,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.505944,-99.780493,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 2,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.504135,-99.781582,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 1,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.505944,-99.781582,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 4,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.504135,-99.780493,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 8,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.504135,-99.777719,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 5,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.505944,-99.778841,120601020711,Cat Claw Creek-Elm Creek
Crusoe Abilene - Building 7,Crusoe Cloud,"Lancium Clean Campus, 5502 Spinks Rd",79601,Abilene,Texas,USA,32.505944,-99.777719,120601020711,Cat Claw Creek-Elm Creek
Flexential Salt Lake City - South Valley Data Center,Flexential,7202 South Campus View Drive,84084,West Jordan,Utah,USA,40.6205656,-111.9846578,160202040206,Barneys Creek-Jordan River
Flexential Salt Lake City - Millcreek Data Center,Flexential,3949 South 200 East,84107,Salt Lake City,Utah,USA,40.685503,-111.885238,160202040305,Outlet Mill Creek
Flexential Salt Lake City - Fair Park Data Center,Flexential,118 South 10th West,84104,Salt Lake City,Utah,USA,40.7669083,-111.9200092,160202040405,Jordan River-Frontal Great Salt Lake
Flexential Salt Lake City - Downtown Data Center,Flexential,572 South Delong Street,84104,Salt Lake City,Utah,USA,40.756304,-111.955177,160202040405,Jordan River-Frontal Great Salt Lake
Novva Salt Lake City,Novva,6477 Wells Park Rd,84081,West Jordan,Utah,USA,40.5725846,-112.0459884,160202040106,Bingham Creek
EdgeConneX Salt Lake City-EDCSLC01,EdgeConneX,2302 South Presidents Drive,84120,West Valley City,Utah,USA,40.7208733,-111.9849271,160202040307,Parleys Creek-Jordan River
XMission Data Center,XMission,51 East 400 South,84111,Salt Lake City,Utah,USA,40.7609528,-111.8893002,160202040306,Red Butte Creek-Emigration Creek
DataBank SLC5 - Granite Point,DataBank,14850 S Pony Express Rd,84065,Bluffdale,Utah,USA,40.4813963,-111.903902,160202040105,Corner Canyon-Jordan River
DataBank SLC4 - Granite Point,DataBank,14860 S Pony Express Rd,84065,Bluffdale,Utah,USA,40.481315,-111.90496,160202040105,Corner Canyon-Jordan River
FiberState SLC1,FIBERSTATE,106 East 13200 South,84020,Draper,Utah,USA,40.5116607,-111.888122,160202040105,Corner Canyon-Jordan River
DataBank SLC1 - Downtown Salt Lake City,DataBank,179 E Social Hall Ave,84111,Salt Lake City,Utah,USA,40.7685379,-111.8858299,160202040306,Red Butte Creek-Emigration Creek
Aligned SLC-02,Aligned Data Centers,3333 West 9000 South,84088,West Jordan,Utah,USA,40.58593218248742,-111.9697279641991,160202040106,Bingham Creek
DataBank SLC6 - Granite Point,DataBank,14870 S Pony Express Road,84065,Bluffdale,Utah,USA,40.480689,-111.9062692,160202040105,Corner Canyon-Jordan River
Aligned SLC-01,Aligned Data Centers,3333 West 9000 South,84088,West Jordan,Utah,USA,40.58593218248742,-111.9697279641991,160202040106,Bingham Creek
DataBank SLC2 - Granite Point East,DataBank,14944 S Pony Express Rd,84065,Bluffdale,Utah,USA,40.4797807,-111.9048641,160202040105,Corner Canyon-Jordan River
DataBank SLC3 - Granite Point West,DataBank,14926 S Pony Express Rd,84065,Bluffdale,Utah,USA,40.4798908,-111.9057813,160202040105,Corner Canyon-Jordan River
Syringa Networks West Valley,Syringa Networks,1385 West 2200 South,84119,West Valley City,Utah,USA,40.7232557,-111.9317079,160202040307,Parleys Creek-Jordan River
B+F Timpanogos Provo Data Center,Unknown Company,1507 South 180 East,84606,Provo,Utah,USA,40.2141138,-111.6553526,160202010500,Big Dry Creek
CirrusDS View 78 Campus,Cirrus Data Services,983 W Center Street,84047,Midvale,Utah,USA,40.600571,-111.91708,160202040107,Dry Creek-Jordan River
Aligned Salt Lake City Campus,Aligned Data Centers,3333 West 9000 South,84088,West Jordan,Utah,USA,40.585936,-111.969762,160202040106,Bingham Creek
Oracle West Jordan,Oracle,6136 West 10120 South,84081,West Jordan,Utah,USA,40.56798416639711,-112.036467565352,160202040106,Bingham Creek
QTS Eagle Mountain II,QTS Data Centers,542 E Hyperscale Wy,84013,Fairfield,Utah,USA,40.26531629999999,-112.0330611,160202010401,Threemile Canyon
Oracle Salt Lake City,Oracle,1499-1521 S 4800 W,84104,Salt Lake City,Utah,USA,40.7372623,-112.0051048,160202040402,Lee Creek
Voonami Salt Lake City Data Center,Voonami Inc,2302 South Presidents Drive,84120,West Valley City,Utah,USA,40.721177,-111.98508,160202040307,Parleys Creek-Jordan River
2302 South Presidents Drive,Unknown Company,2302 S Presidents Dr,84120,West Valley City,Utah,USA,40.7211197,-111.9849593,160202040307,Parleys Creek-Jordan River
CirrusDS View 78 - Building 1,Cirrus Data Services,983 W Center Street,84047,Midvale,Utah,USA,40.601913,-111.917703,160202040107,Dry Creek-Jordan River
CirrusDS View 78 - Building 3,Cirrus Data Services,983 W Center Street,84047,Midvale,Utah,USA,40.599227,-111.916298,160202040107,Dry Creek-Jordan River
CirrusDS View 78 - Building 2,Cirrus Data Services,983 W Center Street,84047,Midvale,Utah,USA,40.600571,-111.91708,160202040107,Dry Creek-Jordan River
Lumen Salt Lake City 2,Lumen,5035 Harold Gatty Drive,84116,Salt Lake City,Utah,USA,40.780741,-112.011435,160202040404,Crystal Creek-Frontal Great Salt Lake
ValorC3 Saint George Data Center,ValorC3 Data Centers,"1108 West 1600 South, Bldg D",84770,St George,Utah,USA,37.0815164,-113.6071645,150100080809,Cove Wash-Santa Clara River
WebNX Ogden,WebNX Internet Services,"119 North 600 West, Bldg 3B",84404,Ogden,Utah,USA,41.2624402,-111.9930285,160201020602,Fourmile Creek
Lumen Ogden 1,Lumen,526 W 17th Street,84404,Ogden,Utah,USA,41.2368077,-111.9914906,160201020601,Mill Creek
Summit Ridge Data Center,Summit Ridge DC,within 55 min south of SLC,84655,Santaquin,Utah,USA,39.9452152,-111.8099834,160202010301,Summit Creek
Fibernet MercuryDelta Campus,Fibernet Corp,4500 E Rd & US Hwy 50,81416,Delta,Utah,USA,39.2871985,-112.4639722,160300051507,Clay Spring Wash
11000 McCornick Rd,JOULE Capital Partners,"Triple C Farms, 11000 McCornick Rd",84624,Delta,Utah,USA,39.1992256,-112.3730338,160300051502,Whiskey Creek
BluSky Nephi,BluSky AI,1358 North 200 West,84648,Nephi,Utah,USA,39.7292098,-111.8389233,160202010107,West Creek-Currant Creek
Fibernet Utah Data Center,Fibernet Corp,1145 South 800 East,84097,Orem,Utah,USA,40.2759778,-111.6761087,160202030504,Pole Canyon-Provo River
Voonami Orem Data Center,Voonami Inc,"510 E Technology Avenue, Building C",84097,Orem,Utah,USA,40.32621,-111.681677,160202010804,Dry Canyon-Frontal Utah Lake
Meta Eagle Mountain - Building 7,Meta,1500 N Community Cir,84005,Eagle Mountain,Utah,USA,40.27113464451193,-112.0195984925382,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 4,Meta,1725 N Community Cir,84005,Eagle Mountain,Utah,USA,40.27152073586876,-112.0150045729511,160202010405,Mercer Canyon
Meta Eagle Mountain Campus,Meta,1275-1725 N Community Cir,84005,Eagle Mountain,Utah,USA,40.2681115,-112.0177754,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 5,Meta,1725 N Community Cir,84005,Eagle Mountain,Utah,USA,40.27310255859982,-112.0150371578191,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 6,Meta,1275 N Community Cir,84005,Eagle Mountain,Utah,USA,40.26561617572415,-112.0188986911717,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 3,Meta,1500 N Community Cir,84005,Eagle Mountain,Utah,USA,40.26824961701448,-112.015085169139,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 2,Meta,1275 N Community Cir,84005,Eagle Mountain,Utah,USA,40.2663692840546,-112.015048494153,160202010405,Mercer Canyon
Meta Eagle Mountain - Building 1,Meta,1275 N Community Cir,84005,Eagle Mountain,Utah,USA,40.2647660955497,-112.0151128671689,160202010405,Mercer Canyon
